subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time,,,,,
29,12, m, ea, BBB,0,25,102,1,20,3,1,678.86,568.53, ,,,,
29,12, m, ea, DDD,0,19,98,1,21,3,1,700.7,550.77, ,,,,
29,12, m, ea, BAB,1,26,100,1,22,3,1,699.38,612.02, ,,,,
29,12, m, ea, CCC,0,21,104,1,23,3,1,861.17,834.27, ,,,,
29,12, m, ea, BBB,0,25,102,1,24,3,1,844.25,664.75, ,,,,
29,12, m, ea, DCD,1,20,104,1,25,3,1,844.98,492.9, ,,,,
29,12, m, ea, BBB,0,25,102,1,26,3,1,699.86,661.51, ,,,,
29,12, m, ea, CDC,1,22,98,1,27,3,1,821.41,483.06, ,,,,
29,12, m, ea, AAA,0,23,100,1,28,3,1,721.85,410.35, ,,,,
29,12, m, ea, CCC,0,21,104,1,29,3,1,643.54,543.99, ,,,,
29,12, m, ea, ABA,1,24,102,1,30,3,1,891.52,647.16, ,,,,
29,12, m, ea, DDD,0,19,98,1,31,3,1,879.41,578.72, ,,,,
29,12, m, ea, BBB,0,25,102,1,32,3,1,1216.36,652.33, ,,,,
29,12, m, ea, DDD,0,19,98,1,33,3,1,648.34,456.7, ,,,,
29,12, m, ea, AAA,0,23,100,1,34,3,1,593.17,607.27, ,,,,
29,12, m, ea, CCC,0,21,104,1,35,3,1,707.56,499.09, ,,,,
29,12, m, ea, AAA,0,23,100,1,36,3,1,785.67,480.02, ,,,,
29,12, m, ea, CCC,0,21,104,1,37,3,1,672.46,657.82, ,,,,
29,12, m, ea, AAA,0,23,100,1,38,3,1,691.38,332.83, ,,,,
29,12, m, ea, CCC,0,21,104,1,39,3,1,577.28,336.18, ,,,,
29,12, m, ea, BBB,0,25,102,1,40,3,1,628.49,313.41, ,,,,
29,12, m, ea, DDD,0,19,98,1,41,3,1,744.78,390.99, ,,,,
29,12, m, ea, BBB,0,25,102,1,42,3,1,576.84,448.37, ,,,,
29,12, m, ea, CCC,0,21,104,1,43,3,1,874.32,723.93, ,,,,
29,12, m, ea, BAB,1,26,100,1,44,3,1,769.67,809.47, ,,,,
29,12, m, ea, CCC,0,21,104,1,45,3,1,640.13,439.99, ,,,,
29,12, m, ea, AAA,0,23,100,1,46,3,1,578.78,679.62, ,,,,
29,12, m, ea, DCD,1,20,104,1,47,3,1,808.08,428.84, ,,,,
29,12, m, ea, BAB,1,26,100,1,48,3,1,531.84,653.62, ,,,,
29,12, m, ea, DCD,1,20,104,1,49,3,1,799.04,573.14, ,,,,
29,12, m, ea, BBB,0,25,102,1,50,3,1,704.2,562.4, ,,,,
29,12, m, ea, CDC,1,22,98,1,51,3,1,804.91,515.58, ,,,,
29,12, m, ea, BAB,1,26,100,1,52,3,1,553.52,896.52, ,,,,
29,12, m, ea, DDD,0,19,98,1,53,3,1,695.71,0.31, ,,,,
29,12, m, ea, ABA,1,24,102,1,54,3,1,636.56,1846.8, ,,,,
29,12, m, ea, DCD,1,20,104,1,55,3,1,811.9,448.95, ,,,,
29,12, m, ea, BAB,1,26,100,1,56,3,1,658.04,348.58, ,,,,
29,12, m, ea, CCC,0,21,104,1,57,3,1,730.76,720.06, ,,,,
29,12, m, ea, BAB,1,26,100,1,58,3,1,456.53,433.33, ,,,,
29,12, m, ea, CCC,0,21,104,1,59,3,1,907.96,2468.44, ,,,,
29,12, m, ea, AAA,0,23,100,1,60,3,1,683.13,2595.56, ,,,,
29,12, m, ea, CDC,1,22,98,1,61,3,1,1360.55,420.22, ,,,,
29,12, m, ea, AAA,0,23,100,1,62,3,1,544.09,373.56, ,,,,
29,12, m, ea, DDD,0,19,98,1,63,3,1,635.69,277.62, ,,,,
29,12, m, ea, BAB,1,26,100,1,64,3,1,645.95,223.04, ,,,,
29,12, m, ea, DDD,0,19,98,1,65,3,1,473.82,466.25, ,,,,
29,12, m, ea, ABA,1,24,102,1,66,3,1,665.1,284.72, ,,,,
29,12, m, ea, DDD,0,19,98,1,67,3,1,676.12,349.99, ,,,,
29,12, m, ea, BAB,1,26,100,1,68,3,1,628.07,375.4, ,,,,
29,12, m, ea, DCD,1,20,104,1,69,3,1,952.12,410.55, ,,,,
29,12, m, ea, AAA,0,23,100,1,70,3,1,959.63,412.85, ,,,,
29,12, m, ea, DCD,1,20,104,1,71,3,1,559.22,429.01, ,,,,
29,12, m, ea, ABA,1,24,102,1,72,3,1,720.52,342.83, ,,,,
29,12, m, ea, CDC,1,22,98,1,73,3,1,933.41,283.76, ,,,,
29,12, m, ea, AAA,0,23,100,1,74,3,1,474.06,300.56, ,,,,
29,12, m, ea, CDC,1,22,98,1,75,3,1,742.28,290.77, ,,,,
29,12, m, ea, BAB,1,26,100,1,76,3,1,745.75,361.22, ,,,,
29,12, m, ea, CDC,1,22,98,1,77,3,1,845.88,360.26, ,,,,
29,12, m, ea, BBB,0,25,102,1,78,3,1,810.85,442.43, ,,,,
29,12, m, ea, CDC,1,22,98,1,79,3,1,772.23,394.3, ,,,,
29,12, m, ea, ABA,1,24,102,1,80,3,1,772.46,370.76, ,,,,
29,12, m, ea, CCC,0,21,104,1,81,3,1,841.75,362.88, ,,,,
29,12, m, ea, ABA,1,24,102,1,82,3,1,768.07,381.33, ,,,,
29,12, m, ea, CDC,1,22,98,1,83,3,1,904.06,322.21, ,,,,
29,12, m, ea, ABA,1,24,102,1,84,3,1,751.95,319.39, ,,,,
29,12, m, ea, CCC,0,21,104,1,85,3,1,840.69,744.96, ,,,,
29,12, m, ea, ABA,1,24,102,1,86,3,1,767.02,286.08, ,,,,
29,12, m, ea, DDD,0,19,98,1,87,3,1,737.32,268.02, ,,,,
29,12, m, ea, BBB,0,25,102,1,88,3,1,549.71,234.34, ,,,,
29,12, m, ea, DCD,1,20,104,1,89,3,1,716.64,284.29, ,,,,
29,12, m, ea, BBB,0,25,102,1,90,3,1,577.35,288.74, ,,,,
29,12, m, ea, DCD,1,20,104,1,91,3,1,702.84,352.8, ,,,,
29,12, m, ea, ABA,1,24,102,1,92,3,1,740.17,341.01, ,,,,
29,12, m, ea, DCD,1,20,104,1,93,3,1,706.88,323.37, ,,,,
29,12, m, ea, ABA,1,24,102,1,94,3,1,706.86,283.1, ,,,,
29,12, m, ea, CDC,1,22,98,1,95,3,1,737,289, ,,,,
29,12, m, ea, AAA,0,23,100,1,96,3,1,545.19,183.34, ,,,,
29,12, m, ea, CCC,0,21,104,1,97,3,1,698.85,259.19, ,,,,
30,12, m, ea, CDC,1,24,102,1,1,1,1,756.88,438.04,0.565899032,756.88,,,
30,12, m, ea, BBB,0,19,98,1,2,1,1,723.8,288.39,0.356200735,723.8,1,,
30,12, m, ea, DDD,0,25,102,1,3,1,1,876.48,522.86,1.324058537,876.48,0,,
30,12, m, ea, ABA,1,22,98,1,4,1,1,908.82,458.63,1.529065882,908.82,0,,
30,12, m, ea, DCD,1,26,100,1,5,1,1,832.22,367.75,1.043488807,832.22,1,,
30,12, m, ea, AAA,0,21,104,1,6,1,1,734.76,372.07,0.425677559,734.76,1,,
30,12, m, ea, CDC,1,24,102,1,7,1,1,718.1,473.24,0.320067715,718.1,0,,
30,12, m, ea, BBB,0,19,98,1,8,1,1,651.23,653.02,-0.103829661,651.23,1,,
30,12, m, ea, DCD,1,26,100,1,9,1,1,697.92,512.2,0.192144146,697.92,0,,
30,12, m, ea, BAB,1,20,104,1,10,1,1,788.46,285.23,0.766088641,788.46,1,,
30,12, m, ea, DCD,1,26,100,1,11,1,1,712.23,366.35,0.282857043,712.23,1,,
30,12, m, ea, BBB,0,19,98,1,12,1,1,697.44,404.71,0.189101366,697.44,1,,
30,12, m, ea, CCC,0,23,100,1,13,1,1,686.13,385.82,0.117405847,686.13,0,,
30,12, m, ea, BBB,0,19,98,1,14,1,1,627.74,290.3,-0.252735737,627.74,0,,
30,12, m, ea, CCC,0,23,100,1,15,1,1,606.81,367.34,-0.385413651,606.81,0,,
30,12, m, ea, BBB,0,19,98,1,16,1,1,563.96,802.98,-0.657045212,563.96,0,,
30,12, m, ea, CDC,1,24,102,1,17,1,1,663.46,377.5,-0.026302146,663.46,0,,
30,12, m, ea, BAB,1,20,104,1,18,1,1,751.38,285.23,0.531033838,751.38,1,,
30,12, m, ea, DDD,0,25,102,1,19,1,1,712.27,303.33,0.283110608,712.27,1,,
30,12, m, ea, ABA,1,22,98,1,20,1,1,844.16,273.45,1.119177975,844.16,0,,
30,12, m, ea, DDD,0,25,102,1,21,1,1,838.38,325.8,1.082537825,838.38,1,,
30,12, m, ea, AAA,0,21,104,1,22,1,1,793.96,474.22,0.800953835,793.96,0,,
30,12, m, ea, DDD,0,25,102,1,23,1,1,726.58,243.34,0.373823506,726.58,0,,
30,12, m, ea, AAA,0,21,104,1,24,1,1,729.52,237.76,0.392460537,729.52,0,,
30,12, m, ea, DCD,1,26,100,1,25,1,1,1149.25,334.84,3.053182017,,0,,
30,12, m, ea, ABA,1,22,98,1,26,1,1,635.2,384.61,-0.205445855,635.2,1,,
30,12, m, ea, CDC,1,24,102,1,27,1,1,846.76,264.7,1.135659704,846.76,1,,
30,12, m, ea, BBB,0,19,98,1,28,1,1,649.42,508.08,-0.115303479,649.42,1,,
30,12, m, ea, DCD,1,26,100,1,29,1,1,734.97,475.2,0.427008775,734.97,0,,
30,12, m, ea, BAB,1,20,104,1,30,1,1,904.44,253.42,1.501300508,904.44,1,,
30,12, m, ea, DCD,1,26,100,1,31,1,1,741.76,270.09,0.470051443,741.76,1,,
30,12, m, ea, ABA,1,22,98,1,32,1,1,795.11,244.48,0.808243831,795.11,1,,
30,12, m, ea, DDD,0,25,102,1,33,1,1,658.16,274.51,-0.059899515,658.16,1,,
30,12, m, ea, BAB,1,20,104,1,34,1,1,767.02,1640.65,0.630177773,767.02,0,,
30,12, m, ea, DDD,0,25,102,1,35,1,1,693.87,380.63,0.166470685,693.87,1,,
30,12, m, ea, BAB,1,20,104,1,36,1,1,669.51,274.92,0.012049568,669.51,0,,
30,12, m, ea, CCC,0,23,100,1,37,1,1,547.47,251.32,-0.761577405,547.47,1,,
30,12, m, ea, ABA,1,22,98,1,38,1,1,704.4,237.65,0.233221685,704.4,0,,
30,12, m, ea, CDC,1,24,102,1,39,1,1,683.73,449.48,0.102191944,683.73,1,,
30,12, m, ea, AAA,0,21,104,1,40,1,1,645.54,374.57,-0.139899289,645.54,1,,
30,12, m, ea, CDC,1,24,102,1,41,1,1,786.32,521.41,0.752522911,786.32,0,,
30,12, m, ea, BAB,1,20,104,1,42,1,1,765.7,223.09,0.621810126,765.7,1,,
30,12, m, ea, CDC,1,24,102,1,43,1,1,675.78,387.21,0.05179589,675.78,1,,
30,12, m, ea, AAA,0,21,104,1,44,1,1,619.21,363.91,-0.306808485,619.21,1,,
30,12, m, ea, DCD,1,26,100,1,45,1,1,669.43,266.63,0.011542438,669.43,0,,
30,12, m, ea, BAB,1,20,104,1,46,1,1,686.5,357.34,0.119751324,686.5,1,,
30,12, m, ea, CDC,1,24,102,1,47,1,1,625.01,270.66,-0.270041552,625.01,1,,
30,12, m, ea, ABA,1,22,98,1,48,1,1,708.28,480.77,0.257817495,708.28,1,,
30,12, m, ea, CCC,0,23,100,1,49,1,1,752.32,279.66,0.536992617,752.32,1,,
30,12, m, ea, BAB,1,20,104,1,50,1,1,700.64,408.72,0.20938657,700.64,0,,
30,12, m, ea, CCC,0,23,100,1,51,1,1,615.56,304.65,-0.329946295,615.56,1,,
30,12, m, ea, BBB,0,19,98,1,52,1,1,575.95,262.54,-0.581039088,575.95,0,,
30,12, m, ea, CDC,1,24,102,1,53,1,1,667.19,466.21,-0.002657205,667.19,0,,
30,12, m, ea, AAA,0,21,104,1,54,1,1,591.95,256.28,-0.479613067,591.95,1,,
30,12, m, ea, DCD,1,26,100,1,55,1,1,632.14,349.49,-0.224843582,632.14,0,,
30,12, m, ea, BAB,1,20,104,1,56,1,1,807.47,328.12,0.886595432,807.47,1,,
30,12, m, ea, CDC,1,24,102,1,57,1,1,672.71,312.84,0.032334772,672.71,1,,
30,12, m, ea, ABA,1,22,98,1,58,1,1,699.04,304.62,0.199243968,699.04,1,,
30,12, m, ea, CDC,1,24,102,1,59,1,1,754.41,278.98,0.550241391,754.41,1,,
30,12, m, ea, ABA,1,22,98,1,60,1,1,646.76,379.79,-0.132165555,646.76,1,,
30,12, m, ea, CCC,0,23,100,1,61,1,1,473.58,569.79,-1.229975447,473.58,1,,
30,12, m, ea, AAA,0,21,104,1,62,1,1,723.89,622.94,0.356771256,723.89,0,,
30,12, m, ea, DDD,0,25,102,1,63,1,1,573.23,312.03,-0.598281512,573.23,0,,
30,12, m, ea, BBB,0,19,98,1,64,1,1,556.23,150.62,-0.706046659,556.23,0,,
30,12, m, ea, CDC,1,24,102,1,65,1,1,610.77,232.76,-0.36031071,610.77,0,,
30,12, m, ea, BBB,0,19,98,1,66,1,1,726.81,539.48,0.375281505,726.81,1,,
30,12, m, ea, CCC,0,23,100,1,67,1,1,684.93,346.89,0.109798896,684.93,0,,
30,12, m, ea, ABA,1,22,98,1,68,1,1,764.42,479.38,0.613696045,764.42,0,,
30,12, m, ea, DCD,1,26,100,1,69,1,1,669.45,810.1,0.011669221,669.45,1,,
30,12, m, ea, AAA,0,21,104,1,70,1,1,689.13,302.77,0.136423226,689.13,1,,
30,12, m, ea, CCC,0,23,100,1,71,1,1,602.28,363.29,-0.414129893,602.28,0,,
30,12, m, ea, ABA,1,22,98,1,72,1,1,731.27,575.74,0.403554008,731.27,0,,
30,12, m, ea, DCD,1,26,100,1,73,1,1,719.72,588.86,0.330337099,719.72,1,,
30,12, m, ea, BAB,1,20,104,1,74,1,1,907.45,586,1.520381279,907.45,1,,
30,12, m, ea, CCC,0,23,100,1,75,1,1,674.88,576.37,0.046090676,674.88,1,,
30,12, m, ea, ABA,1,22,98,1,76,1,1,748.95,292.18,0.515629761,748.95,0,,
30,12, m, ea, DDD,0,25,102,1,77,1,1,805.19,241.28,0.872142224,805.19,1,,
30,12, m, ea, AAA,0,21,104,1,78,1,1,757.98,314.7,0.572872071,757.98,0,,
30,12, m, ea, DDD,0,25,102,1,79,1,1,605.38,350.09,-0.394478601,605.38,0,,
30,12, m, ea, AAA,0,21,104,1,80,1,1,506.65,540.46,-1.02034054,506.65,0,,
30,12, m, ea, CCC,0,23,100,1,81,1,1,513.94,259.56,-0.97412831,513.94,0,,
30,12, m, ea, BAB,1,20,104,1,82,1,1,898.11,302.32,1.461173839,898.11,0,,
30,12, m, ea, CCC,0,23,100,1,83,1,1,770.34,259.76,0.651223672,770.34,1,,
30,12, m, ea, BBB,0,19,98,1,84,1,1,817.95,393.54,0.953029475,817.95,0,,
30,12, m, ea, DCD,1,26,100,1,85,1,1,731.76,493.57,0.40666018,731.76,0,,
30,12, m, ea, BAB,1,20,104,1,86,1,1,731.5,517,0.405012007,731.5,1,,
30,12, m, ea, DDD,0,25,102,1,87,1,1,680.51,510.14,0.081779957,680.51,1,,
30,12, m, ea, ABA,1,22,98,1,88,1,1,793.94,659.22,0.800827053,793.94,0,,
30,12, m, ea, CCC,0,23,100,1,89,1,1,719.97,453.05,0.331921881,719.97,1,,
30,12, m, ea, BBB,0,19,98,1,90,1,1,706.84,335.7,0.248689153,706.84,0,,
30,12, m, ea, DCD,1,26,100,1,91,1,1,663.93,512.51,-0.023322757,663.93,0,,
30,12, m, ea, AAA,0,21,104,1,92,1,1,699.61,305.28,0.20285727,699.61,1,,
30,12, m, ea, DDD,0,25,102,1,93,1,1,678.47,538.66,0.06884814,678.47,0,,
30,12, m, ea, AAA,0,21,104,1,94,1,1,803.03,333.75,0.858449711,803.03,0,,
30,12, m, ea, DDD,0,25,102,1,95,1,1,666.61,302.19,-0.006333898,666.61,0,,
30,12, m, ea, BBB,0,19,98,1,96,1,1,615.59,450.37,-0.329756122,615.59,0,,
30,12, m, ea, CDC,1,24,102,1,97,1,1,679.57,613.57,0.075821179,679.57,0,,
30,12, m, ea, DCD,1,26,100,1,1,2,1,622.32,476.58,-0.287093802,622.32,,,
30,12, m, ea, BBB,0,19,98,1,2,2,1,513.72,262.35,-0.975522917,513.72,1,,
30,12, m, ea, DCD,1,26,100,1,3,2,1,548.24,327.7,-0.756696278,548.24,0,,
30,12, m, ea, AAA,0,21,104,1,4,2,1,579.98,259.83,-0.555492409,579.98,1,,
30,12, m, ea, CCC,0,23,100,1,5,2,1,575.97,243.37,-0.580912305,575.97,0,,
30,12, m, ea, AAA,0,21,104,1,6,2,1,515.75,237.84,-0.962654491,515.75,0,,
30,12, m, ea, CCC,0,23,100,1,7,2,1,537.82,279.6,-0.822749974,537.82,0,,
30,12, m, ea, AAA,0,21,104,1,8,2,1,499.76,40.66,-1.06401712,499.76,0,,
30,12, m, ea, CDC,1,24,102,1,9,2,1,638.13,158.28,-0.186872215,638.13,0,,
30,12, m, ea, ABA,1,22,98,1,10,2,1,679.25,182,0.073792658,679.25,1,,
30,12, m, ea, DDD,0,25,102,1,11,2,1,567.55,272.29,-0.634287749,567.55,1,,
30,12, m, ea, BBB,0,19,98,1,12,2,1,526.7,249.34,-0.893241058,526.7,0,,
30,12, m, ea, CDC,1,24,102,1,13,2,1,671.75,364.95,0.026249211,671.75,0,,
30,12, m, ea, ABA,1,22,98,1,14,2,1,685.97,315.72,0.116391587,685.97,1,,
30,12, m, ea, DCD,1,26,100,1,15,2,1,599.68,263.3,-0.430611621,599.68,1,,
30,12, m, ea, BAB,1,20,104,1,16,2,1,719.06,104.62,0.326153276,719.06,1,,
30,12, m, ea, DCD,1,26,100,1,17,2,1,535.39,79.27,-0.838154051,535.39,1,,
30,12, m, ea, BAB,1,20,104,1,18,2,1,628.08,59.77,-0.250580434,628.08,1,,
30,12, m, ea, CCC,0,23,100,1,19,2,1,628.38,193.39,-0.248678696,628.38,1,,
30,12, m, ea, BAB,1,20,104,1,20,2,1,555.81,52.51,-0.708709092,555.81,0,,
30,12, m, ea, CDC,1,24,102,1,21,2,1,616.9,202.49,-0.321451866,616.9,1,,
30,12, m, ea, AAA,0,21,104,1,22,2,1,482.88,0.39,-1.171021572,482.88,1,,
30,12, m, ea, CDC,1,24,102,1,23,2,1,558.62,41.55,-0.690896147,558.62,0,,
30,12, m, ea, BBB,0,19,98,1,24,2,1,534.23,115.22,-0.845507437,534.23,1,,
30,12, m, ea, CDC,1,24,102,1,25,2,1,862.76,252.97,1.237085725,862.76,0,,
30,12, m, ea, ABA,1,22,98,1,26,2,1,626.37,378.56,-0.26142034,626.37,1,,
30,12, m, ea, DCD,1,26,100,1,27,2,1,786.18,237.09,0.751635433,786.18,1,,
30,12, m, ea, BBB,0,19,98,1,28,2,1,612.61,268.43,-0.348646718,612.61,1,,
30,12, m, ea, CCC,0,23,100,1,29,2,1,451.48,295.81,-1.370070138,451.48,0,,
30,12, m, ea, ABA,1,22,98,1,30,2,1,598.89,420.23,-0.435619531,598.89,0,,
30,12, m, ea, CDC,1,24,102,1,31,2,1,603.94,267.94,-0.403606943,603.94,1,,
30,12, m, ea, BAB,1,20,104,1,32,2,1,556.43,251.65,-0.704778833,556.43,1,,
30,12, m, ea, DCD,1,26,100,1,33,2,1,521.68,221.36,-0.925063472,521.68,1,,
30,12, m, ea, AAA,0,21,104,1,34,2,1,556.75,431.11,-0.702750313,556.75,1,,
30,12, m, ea, CDC,1,24,102,1,35,2,1,583.67,382.81,-0.532101033,583.67,0,,
30,12, m, ea, BBB,0,19,98,1,36,2,1,771.7,369.33,0.659844884,771.7,1,,
30,12, m, ea, DDD,0,25,102,1,37,2,1,628.94,274.31,-0.245128786,628.94,0,,
30,12, m, ea, BAB,1,20,104,1,38,2,1,895.71,236.8,1.445959936,895.71,0,,
30,12, m, ea, DCD,1,26,100,1,39,2,1,533.64,1159.47,-0.849247522,533.64,1,,
30,12, m, ea, ABA,1,22,98,1,40,2,1,712.34,406,0.283554347,712.34,1,,
30,12, m, ea, DDD,0,25,102,1,41,2,1,536.17,360.35,-0.833209532,536.17,1,,
30,12, m, ea, ABA,1,22,98,1,42,2,1,854.69,376.48,1.185928975,854.69,0,,
30,12, m, ea, DDD,0,25,102,1,43,2,1,760.46,308.22,0.588593105,760.46,1,,
30,12, m, ea, BBB,0,19,98,1,44,2,1,613.49,352.61,-0.343068287,613.49,0,,
30,12, m, ea, CCC,0,23,100,1,45,2,1,681.18,240.28,0.086027172,681.18,0,,
30,12, m, ea, BAB,1,20,104,1,46,2,1,726.05,242.81,0.370463769,726.05,0,,
30,12, m, ea, DDD,0,25,102,1,47,2,1,550.24,291.8,-0.744018025,550.24,1,,
30,12, m, ea, BAB,1,20,104,1,48,2,1,688.68,1405.57,0.133570619,688.68,0,,
30,12, m, ea, DCD,1,26,100,1,49,2,1,544.24,424.78,-0.782052783,544.24,1,,
30,12, m, ea, BBB,0,19,98,1,50,2,1,592.47,449.59,-0.476316722,592.47,1,,
30,12, m, ea, CDC,1,24,102,1,51,2,1,650.21,405.62,-0.110295569,650.21,0,,
30,12, m, ea, BBB,0,19,98,1,52,2,1,638.11,76.74,-0.186998998,638.11,1,,
30,12, m, ea, DDD,0,25,102,1,53,2,1,563.89,340.31,-0.657488951,563.89,0,,
30,12, m, ea, AAA,0,21,104,1,54,2,1,844.7,399.2,1.122601104,844.7,0,,
30,12, m, ea, CDC,1,24,102,1,55,2,1,726.89,425.86,0.375788635,726.89,0,,
30,12, m, ea, BBB,0,19,98,1,56,2,1,705.18,269.64,0.238166203,705.18,1,,
30,12, m, ea, DDD,0,25,102,1,57,2,1,533.94,326.01,-0.847345784,533.94,0,,
30,12, m, ea, AAA,0,21,104,1,58,2,1,577.06,291.05,-0.574002658,577.06,0,,
30,12, m, ea, CCC,0,23,100,1,59,2,1,578.34,321.46,-0.565888576,578.34,0,,
30,12, m, ea, BAB,1,20,104,1,60,2,1,654.15,547.16,-0.085319412,654.15,0,,
30,12, m, ea, CCC,0,23,100,1,61,2,1,677.43,275.18,0.062255448,677.43,1,,
30,12, m, ea, AAA,0,21,104,1,62,2,1,495.79,277.57,-1.089183452,495.79,0,,
30,12, m, ea, DDD,0,25,102,1,63,2,1,562.32,333.01,-0.667441379,562.32,0,,
30,12, m, ea, ABA,1,22,98,1,64,2,1,839.48,382.8,1.089510864,839.48,0,,
30,12, m, ea, DDD,0,25,102,1,65,2,1,663.67,293.84,-0.024970929,663.67,1,,
30,12, m, ea, BAB,1,20,104,1,66,2,1,689.34,503.64,0.137754443,689.34,0,,
30,12, m, ea, DCD,1,26,100,1,67,2,1,602.6,469,-0.412101372,602.6,1,,
30,12, m, ea, BAB,1,20,104,1,68,2,1,665.18,479.09,-0.015398849,665.18,1,,
30,12, m, ea, CDC,1,24,102,1,69,2,1,727.19,391.57,0.377690373,727.19,1,,
30,12, m, ea, AAA,0,21,104,1,70,2,1,577.55,441.93,-0.570896486,577.55,1,,
30,12, m, ea, DCD,1,26,100,1,71,2,1,592.48,481.69,-0.47625333,592.48,0,,
30,12, m, ea, BBB,0,19,98,1,72,2,1,705.7,378.85,0.241462549,705.7,1,,
30,12, m, ea, DDD,0,25,102,1,73,2,1,571.66,422.26,-0.60823394,571.66,0,,
30,12, m, ea, AAA,0,21,104,1,74,2,1,528.31,281.36,-0.883035065,528.31,0,,
30,12, m, ea, CCC,0,23,100,1,75,2,1,540.28,368.8,-0.807155723,540.28,0,,
30,12, m, ea, AAA,0,21,104,1,76,2,1,438.87,249.05,-1.45000652,438.87,0,,
30,12, m, ea, CCC,0,23,100,1,77,2,1,517.97,282.81,-0.948581631,517.97,0,,
30,12, m, ea, ABA,1,22,98,1,78,2,1,799.33,623.81,0.834994944,799.33,0,,
30,12, m, ea, CDC,1,24,102,1,79,2,1,661.54,397.61,-0.038473268,661.54,1,,
30,12, m, ea, BAB,1,20,104,1,80,2,1,638.05,572.55,-0.187379345,638.05,1,,
30,12, m, ea, CCC,0,23,100,1,81,2,1,590.81,239.1,-0.486839671,590.81,1,,
30,12, m, ea, ABA,1,22,98,1,82,2,1,693.84,298.8,0.166280511,693.84,0,,
30,12, m, ea, DCD,1,26,100,1,83,2,1,663.95,333.22,-0.023195974,663.95,1,,
30,12, m, ea, BBB,0,19,98,1,84,2,1,783.35,297.28,0.733695705,783.35,1,,
30,12, m, ea, CCC,0,23,100,1,85,2,1,523.23,496.67,-0.915237826,523.23,0,,
30,12, m, ea, ABA,1,22,98,1,86,2,1,708.2,465.12,0.257310364,708.2,0,,
30,12, m, ea, DDD,0,25,102,1,87,2,1,590.72,559.83,-0.487410193,590.72,1,,
30,12, m, ea, BBB,0,19,98,1,88,2,1,610.94,705.93,-0.359233059,610.94,0,,
30,12, m, ea, DDD,0,25,102,1,89,2,1,553.19,672.7,-0.725317602,553.19,0,,
30,12, m, ea, BAB,1,20,104,1,90,2,1,707.61,3594.18,0.25357028,707.61,0,,
30,12, m, ea, DCD,1,26,100,1,91,2,1,579.3,269.08,-0.559803015,579.3,1,,
30,12, m, ea, ABA,1,22,98,1,92,2,1,627.64,210.17,-0.25336965,627.64,1,,
30,12, m, ea, CCC,0,23,100,1,93,2,1,529.11,189.85,-0.877963764,529.11,1,,
30,12, m, ea, ABA,1,22,98,1,94,2,1,662.01,388.92,-0.035493879,662.01,0,,
30,12, m, ea, CDC,1,24,102,1,95,2,1,700.78,418.36,0.210274047,700.78,1,,
30,12, m, ea, AAA,0,21,104,1,96,2,1,748.09,139.69,0.510178112,748.09,1,,
30,12, m, ea, DCD,1,26,100,1,97,2,1,504.35,210.75,-1.034920531,504.35,0,,
30,12, m, ea, DDD,0,25,102,1,1,3,1,477.15,281.04,-1.207344766,477.15,,,
30,12, m, ea, BBB,0,19,98,1,2,3,1,557.95,120.51,-0.695143361,557.95,0,,
30,12, m, ea, CDC,1,24,102,1,3,3,1,656.96,377.76,-0.067506467,656.96,0,,
30,12, m, ea, BAB,1,20,104,1,4,3,1,652.81,257.78,-0.093813841,652.81,1,,
30,12, m, ea, DDD,0,25,102,1,5,3,1,678.64,669.25,0.069925791,678.64,1,,
30,12, m, ea, AAA,0,21,104,1,6,3,1,578.04,332.35,-0.567790314,578.04,0,,
30,12, m, ea, DDD,0,25,102,1,7,3,1,557.8,281.65,-0.69609423,557.8,0,,
30,12, m, ea, BBB,0,19,98,1,8,3,1,538.26,256.99,-0.819960758,538.26,0,,
30,12, m, ea, CDC,1,24,102,1,9,3,1,607.48,287.47,-0.381166436,607.48,0,,
30,12, m, ea, BAB,1,20,104,1,10,3,1,629.19,476.09,-0.243544004,629.19,1,,
30,12, m, ea, CDC,1,24,102,1,11,3,1,729.94,364.98,0.39512297,729.94,1,,
30,12, m, ea, ABA,1,22,98,1,12,3,1,735.14,489.46,0.428086427,735.14,1,,
30,12, m, ea, DCD,1,26,100,1,13,3,1,1628.9,302.34,6.093743944,,1,,
30,12, m, ea, ABA,1,22,98,1,14,3,1,601.41,474.34,-0.419644933,601.41,1,,
30,12, m, ea, DCD,1,26,100,1,15,3,1,511.71,276.14,-0.988264561,511.71,1,,
30,12, m, ea, BAB,1,20,104,1,16,3,1,618.24,225.18,-0.312957437,618.24,1,,
30,12, m, ea, CCC,0,23,100,1,17,3,1,547.64,267.58,-0.760499753,547.64,1,,
30,12, m, ea, ABA,1,22,98,1,18,3,1,684.26,261.93,0.105551681,684.26,0,,
30,12, m, ea, CDC,1,24,102,1,19,3,1,915.24,215.8,1.569763072,915.24,1,,
30,12, m, ea, AAA,0,21,104,1,20,3,1,701.21,459.41,0.212999872,701.21,1,,
30,12, m, ea, CCC,0,23,100,1,21,3,1,595.1,314.8,-0.459644819,595.1,0,,
30,12, m, ea, BBB,0,19,98,1,22,3,1,642.6,340.9,-0.15853632,642.6,0,,
30,12, m, ea, DCD,1,26,100,1,23,3,1,663.92,277.93,-0.023386148,663.92,0,,
