subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time, ts_RT, diff,
90,26, F, adult, DDD,0,32,100,1,95,1,1,544.25,598.72,536.22,8.03, 
90,26, F, adult, AAA,0,25,104,1,96,1,1,435.54,269.83,432.19,3.35, 
90,26, F, adult, DCD,1,31,98,1,97,1,1,649.99,257.57,646.72,3.27, 
90,26, F, adult, CDC,1,20,100,1,1,2,1,683.75,226.16,680.72,3.03, 
90,26, F, adult, BBB,0,30,102,1,2,2,1,568.24,203.24,565.18,3.06, 
90,26, F, adult, DCD,1,31,98,1,3,2,1,953.58,893.6,950.77,2.81, 
90,26, F, adult, BAB,1,29,104,1,4,2,1,697.16,472.94,694.05,3.12, 
90,26, F, adult, CDC,1,20,100,1,5,2,1,677.32,434.71,674.31,3.01, 
90,26, F, adult, BBB,0,30,102,1,6,2,1,663.78,264.57,660.8,2.97, 
90,26, F, adult, CCC,0,19,98,1,7,2,1,843.38,284.12,839.92,3.46, 
90,26, F, adult, ABA,1,26,102,1,8,2,1,645.39,336.64,642.37,3.02, 
90,26, F, adult, CCC,0,19,98,1,9,2,1,602.06,227.6,599.13,2.94, 
90,26, F, adult, BAB,1,29,104,1,10,2,1,547.19,213.22,544.26,2.93, 
90,26, F, adult, DDD,0,32,100,1,11,2,1,674.24,378.29,671.38,2.86, 
90,26, F, adult, ABA,1,26,102,1,12,2,1,534.75,262.76,529.84,4.91, 
90,26, F, adult, CDC,1,20,100,1,13,2,1,642.86,475.63,639.61,3.25, 
90,26, F, adult, AAA,0,25,104,1,14,2,1,478.52,222.56,475.85,2.67, 
90,26, F, adult, DDD,0,32,100,1,15,2,1,547.89,208.52,544.92,2.97, 
90,26, F, adult, AAA,0,25,104,1,16,2,1,393.7,257.4,388.76,4.94, 
90,26, F, adult, CCC,0,19,98,1,17,2,1,575,321.69,571.76,3.24, 
90,26, F, adult, AAA,0,25,104,1,18,2,1,514.14,473.71,511.37,2.77, 
90,26, F, adult, CDC,1,20,100,1,19,2,1,470.49,420.79,467.67,2.83, 
90,26, F, adult, AAA,0,25,104,1,20,2,1,498.83,311.87,495.94,2.89, 
90,26, F, adult, CDC,1,20,100,1,21,2,1,541.33,510.86,537.59,3.74, 
90,26, F, adult, BBB,0,30,102,1,22,2,1,577.93,212.57,575.18,2.74, 
90,26, F, adult, DDD,0,32,100,1,23,2,1,506.81,256.26,503.91,2.9, 
90,26, F, adult, BBB,0,30,102,1,24,2,1,454.98,589.59,450.84,4.14, 
90,26, F, adult, CCC,0,19,98,1,25,2,1,763.97,263.76,760.9,3.07, 
90,26, F, adult, BAB,1,29,104,1,26,2,1,490.97,346.22,487.46,3.51, 
90,26, F, adult, CCC,0,19,98,1,27,2,1,604.8,492.48,600.52,4.28, 
90,26, F, adult, BBB,0,30,102,1,28,2,1,759.1,164.24,756.09,3.01, 
90,26, F, adult, DCD,1,31,98,1,29,2,1,701.35,361.82,696.74,4.61, 
90,26, F, adult, ABA,1,26,102,1,30,2,1,628.74,227.14,625.23,3.51, 
90,26, F, adult, CCC,0,19,98,1,31,2,1,626.88,210.03,623.56,3.32, 
90,26, F, adult, BAB,1,29,104,1,32,2,1,512.99,294.48,510.31,2.68, 
90,26, F, adult, CCC,0,19,98,1,33,2,1,501.05,231.61,493.51,7.54, 
90,26, F, adult, BBB,0,30,102,1,34,2,1,510.64,306.56,507.68,2.96, 
90,26, F, adult, CCC,0,19,98,1,35,2,1,622,302.32,619.2,2.81, 
90,26, F, adult, AAA,0,25,104,1,36,2,1,632.63,593.24,629.04,3.58, 
90,26, F, adult, CCC,0,19,98,1,37,2,1,586.03,539.05,583.01,3.02, 
90,26, F, adult, BBB,0,30,102,1,38,2,1,580.79,224.34,577.72,3.06, 
90,26, F, adult, DCD,1,31,98,1,39,2,1,822.18,239.37,819.51,2.67, 
90,26, F, adult, AAA,0,25,104,1,40,2,1,387.61,223.04,384.89,2.72, 
90,26, F, adult, CDC,1,20,100,1,41,2,1,563.82,240.02,560.18,3.64, 
90,26, F, adult, BBB,0,30,102,1,42,2,1,535.33,169.64,529.41,5.92, 
90,26, F, adult, CDC,1,20,100,1,43,2,1,628.15,307.42,623.56,4.59, 
90,26, F, adult, ABA,1,26,102,1,44,2,1,624.7,782.54,617.51,7.2, 
90,26, F, adult, DDD,0,32,100,1,45,2,1,573.26,249,570.17,3.09, 
90,26, F, adult, BBB,0,30,102,1,46,2,1,636.21,302.02,628.21,8, 
90,26, F, adult, DCD,1,31,98,1,47,2,1,953.42,260.75,950.72,2.7, 
90,26, F, adult, BBB,0,30,102,1,48,2,1,683.31,247.6,679.1,4.21, 
90,26, F, adult, CCC,0,19,98,1,49,2,1,717.03,289.14,714.05,2.98, 
90,26, F, adult, BBB,0,30,102,1,50,2,1,530.79,313.61,522.41,8.38, 
90,26, F, adult, DCD,1,31,98,1,51,2,1,700.34,306.03,697.26,3.08, 
90,26, F, adult, AAA,0,25,104,1,52,2,1,557.05,184,553.09,3.96, 
90,26, F, adult, DDD,0,32,100,1,53,2,1,448.26,278.67,445.15,3.12, 
90,26, F, adult, BAB,1,29,104,1,54,2,1,563.6,373.82,560.64,2.96, 
90,26, F, adult, CDC,1,20,100,1,55,2,1,583.19,297.26,580.1,3.09, 
90,26, F, adult, BBB,0,30,102,1,56,2,1,860.69,450.63,857.64,3.05, 
90,26, F, adult, DDD,0,32,100,1,57,2,1,490.37,493.73,486.38,4, 
90,26, F, adult, BAB,1,29,104,1,58,2,1,521.38,470.05,514.31,7.07, 
90,26, F, adult, DDD,0,32,100,1,59,2,1,532.08,271.25,528.7,3.38, 
90,26, F, adult, AAA,0,25,104,1,60,2,1,515.49,447.58,512.46,3.03, 
90,26, F, adult, DCD,1,31,98,1,61,2,1,711.45,378.43,707.09,4.36, 
90,26, F, adult, ABA,1,26,102,1,62,2,1,611.39,380.54,608.73,2.66, 
90,26, F, adult, DDD,0,32,100,1,63,2,1,700.6,432.81,697.79,2.81, 
90,26, F, adult, ABA,1,26,102,1,64,2,1,711.69,499.96,708.99,2.7, 
90,26, F, adult, CDC,1,20,100,1,65,2,1,566.86,673.36,563.82,3.04, 
90,26, F, adult, AAA,0,25,104,1,66,2,1,847.14,590.82,844.08,3.06, 
90,26, F, adult, CCC,0,19,98,1,67,2,1,863.61,581.21,860.42,3.18, 
90,26, F, adult, AAA,0,25,104,1,68,2,1,507.29,362.36,500.51,6.78, 
90,26, F, adult, CDC,1,20,100,1,69,2,1,563.14,678.1,560.44,2.7, 
90,26, F, adult, ABA,1,26,102,1,70,2,1,674.26,505.19,671.27,2.99, 
90,26, F, adult, CDC,1,20,100,1,71,2,1,556.94,192.65,553.88,3.07, 
90,26, F, adult, ABA,1,26,102,1,72,2,1,574.88,578.07,572.04,2.84, 
90,26, F, adult, CCC,0,19,98,1,73,2,1,570.29,261.91,567.25,3.04, 
90,26, F, adult, BAB,1,29,104,1,74,2,1,563.66,261.4,560.69,2.97, 
90,26, F, adult, DCD,1,31,98,1,75,2,1,681.86,289.15,679.08,2.78, 
90,26, F, adult, ABA,1,26,102,1,76,2,1,615.59,460.88,611.67,3.92, 
90,26, F, adult, DCD,1,31,98,1,77,2,1,740.8,166.22,738.01,2.79, 
90,26, F, adult, ABA,1,26,102,1,78,2,1,632.94,254.38,627.89,5.05, 
90,26, F, adult, DCD,1,31,98,1,79,2,1,653.21,283.5,650.28,2.93, 
90,26, F, adult, BAB,1,29,104,1,80,2,1,539.12,235.21,536.28,2.83, 
90,26, F, adult, CDC,1,20,100,1,81,2,1,518.97,196.85,516.05,2.92, 
90,26, F, adult, BAB,1,29,104,1,82,2,1,467.89,227.46,464.73,3.16, 
90,26, F, adult, DDD,0,32,100,1,83,2,1,521.89,37.62,518.37,3.52, 
90,26, F, adult, BAB,1,29,104,1,84,2,1,547.38,183.9,544.43,2.95, 
90,26, F, adult, CDC,1,20,100,1,85,2,1,520.16,45.53,517.05,3.1, 
90,26, F, adult, AAA,0,25,104,1,86,2,1,389.64,235.69,385.11,4.53, 
90,26, F, adult, DDD,0,32,100,1,87,2,1,505.8,230.32,502.82,2.97, 
90,26, F, adult, BAB,1,29,104,1,88,2,1,461.19,252.45,458.32,2.87, 
90,26, F, adult, DCD,1,31,98,1,89,2,1,713.25,230.35,710.47,2.78, 
90,26, F, adult, BAB,1,29,104,1,90,2,1,492.16,193.47,489.49,2.67, 
90,26, F, adult, DDD,0,32,100,1,91,2,1,465.49,112.51,462.24,3.25, 
90,26, F, adult, ABA,1,26,102,1,92,2,1,571.8,246.19,568.77,3.03, 
90,26, F, adult, DDD,0,32,100,1,93,2,1,568.26,221.12,561.23,7.03, 
90,26, F, adult, AAA,0,25,104,1,94,2,1,419.12,6.2,416.26,2.86, 
90,26, F, adult, DCD,1,31,98,1,95,2,1,2689.6,241.56,2686.8,2.8, 
90,26, F, adult, ABA,1,26,102,1,96,2,1,576.1,209.91,573.12,2.98, 
90,26, F, adult, DCD,1,31,98,1,97,2,1,658.13,89.06,655.24,2.89, 
90,26, F, adult, DDD,0,32,100,1,1,3,1,525.77,351.94,521.59,4.18, 
90,26, F, adult, ABA,1,26,102,1,2,3,1,506.19,150.31,503.43,2.76, 
90,26, F, adult, DCD,1,31,98,1,3,3,1,672.58,22.21,669.7,2.88, 
90,26, F, adult, ABA,1,26,102,1,4,3,1,536.16,273.37,533,3.16, 
90,26, F, adult, CDC,1,20,100,1,5,3,1,604.1,590.92,601.12,2.98, 
90,26, F, adult, BAB,1,29,104,1,6,3,1,565.49,545.33,562.57,2.93, 
90,26, F, adult, CCC,0,19,98,1,7,3,1,627.05,234.97,623.53,3.52, 
90,26, F, adult, BAB,1,29,104,1,8,3,1,545.22,12.71,542.44,2.77, 
90,26, F, adult, CDC,1,20,100,1,9,3,1,489.91,265.02,486.44,3.47, 
90,26, F, adult, BBB,0,30,102,1,10,3,1,485.43,252.41,482.5,2.93, 
90,26, F, adult, DDD,0,32,100,1,11,3,1,546.58,244.38,538.55,8.03, 
90,26, F, adult, BBB,0,30,102,1,12,3,1,456.95,314.13,453.81,3.13, 
90,26, F, adult, DCD,1,31,98,1,13,3,1,747.48,280.64,744.4,3.08, 
90,26, F, adult, ABA,1,26,102,1,14,3,1,501.34,216.79,497.43,3.91, 
90,26, F, adult, DDD,0,32,100,1,15,3,1,468,189.84,461.2,6.81, 
90,26, F, adult, AAA,0,25,104,1,16,3,1,346.85,242.19,329.63,17.21, 
90,26, F, adult, CCC,0,19,98,1,17,3,1,439.42,191.21,436.74,2.68, 
90,26, F, adult, ABA,1,26,102,1,18,3,1,527.32,107.57,523.84,3.48, 
90,26, F, adult, DDD,0,32,100,1,19,3,1,471.06,205.52,468.16,2.91, 
90,26, F, adult, ABA,1,26,102,1,20,3,1,538.92,216.3,535.81,3.11, 
90,26, F, adult, CDC,1,20,100,1,21,3,1,511.23,237.01,508.51,2.71, 
90,26, F, adult, BBB,0,30,102,1,22,3,1,394.89,395.75,392.28,2.62, 
90,26, F, adult, DDD,0,32,100,1,23,3,1,447.89,274.59,444.64,3.25, 
90,26, F, adult, AAA,0,25,104,1,24,3,1,526.24,243.81,522.67,3.57, 
90,26, F, adult, DCD,1,31,98,1,25,3,1,776.57,300.21,773.83,2.73, 
90,26, F, adult, ABA,1,26,102,1,26,3,1,718.12,563.88,714.97,3.15, 
90,26, F, adult, DCD,1,31,98,1,27,3,1,566.06,167.65,562.88,3.18, 
90,26, F, adult, AAA,0,25,104,1,28,3,1,480.38,229.91,476.35,4.03, 
90,26, F, adult, CCC,0,19,98,1,29,3,1,541.46,312.48,537.24,4.21, 
90,26, F, adult, BBB,0,30,102,1,30,3,1,452.19,282.1,447.59,4.6, 
90,26, F, adult, CDC,1,20,100,1,31,3,1,541.49,298.94,538.56,2.93, 
90,26, F, adult, BAB,1,29,104,1,32,3,1,503.95,242.12,499.98,3.97, 
90,26, F, adult, CCC,0,19,98,1,33,3,1,791.37,497.91,788.37,3.01, 
90,26, F, adult, ABA,1,26,102,1,34,3,1,774.99,239.68,772.05,2.94, 
90,26, F, adult, DDD,0,32,100,1,35,3,1,478.17,436.08,475.39,2.78, 
90,26, F, adult, AAA,0,25,104,1,36,3,1,514.96,206.47,510.92,4.04, 
90,26, F, adult, CDC,1,20,100,1,37,3,1,524.6,138.19,521.29,3.31, 
90,26, F, adult, AAA,0,25,104,1,38,3,1,434.06,259.91,426.61,7.44, 
90,26, F, adult, CDC,1,20,100,1,39,3,1,523.09,277.52,518.16,4.93, 
90,26, F, adult, BBB,0,30,102,1,40,3,1,528.21,247.16,520.94,7.27, 
90,26, F, adult, CCC,0,19,98,1,41,3,1,538.27,288.25,535.2,3.07, 
90,26, F, adult, BBB,0,30,102,1,42,3,1,546.83,279.36,543.79,3.04, 
90,26, F, adult, DCD,1,31,98,1,43,3,1,1211.15,300.52,1208.15,3.01, 
90,26, F, adult, BBB,0,30,102,1,44,3,1,542.15,252.31,539.17,2.98, 
90,26, F, adult, CCC,0,19,98,1,45,3,1,506.37,109.79,502.19,4.17, 
90,26, F, adult, AAA,0,25,104,1,46,3,1,447.32,240.81,443.22,4.11, 
90,26, F, adult, CDC,1,20,100,1,47,3,1,414.68,224.22,411.69,2.99, 
90,26, F, adult, AAA,0,25,104,1,48,3,1,489.37,235.64,484.83,4.54, 
90,26, F, adult, CDC,1,20,100,1,49,3,1,534.42,405.24,526.16,8.27, 
90,26, F, adult, AAA,0,25,104,1,50,3,1,422.13,269.08,419.05,3.08, 
90,26, F, adult, DCD,1,31,98,1,51,3,1,650.69,240.68,647.54,3.15, 
90,26, F, adult, BBB,0,30,102,1,52,3,1,454.66,261.68,452.01,2.65, 
90,26, F, adult, CCC,0,19,98,1,53,3,1,561.69,414.83,558.65,3.04, 
90,26, F, adult, ABA,1,26,102,1,54,3,1,616.41,222.01,612.25,4.15, 
90,26, F, adult, CCC,0,19,98,1,55,3,1,562.51,239.36,559.32,3.19, 
90,26, F, adult, AAA,0,25,104,1,56,3,1,540.94,256.76,538.01,2.93, 
90,26, F, adult, CCC,0,19,98,1,57,3,1,596.79,399.7,593.61,3.18, 
90,26, F, adult, BBB,0,30,102,1,58,3,1,520.06,483.97,517.01,3.04, 
90,26, F, adult, CCC,0,19,98,1,59,3,1,576.63,266.52,573.68,2.95, 
90,26, F, adult, AAA,0,25,104,1,60,3,1,373.96,352.86,369.78,4.18, 
90,26, F, adult, DCD,1,31,98,1,61,3,1,707.21,263.27,704.2,3, 
90,26, F, adult, ABA,1,26,102,1,62,3,1,716.65,0.4,713.96,2.7, 
90,26, F, adult, CDC,1,20,100,1,63,3,1,559.58,11.01,556.85,2.73, 
90,26, F, adult, BBB,0,30,102,1,64,3,1,496.73,199.81,493.78,2.96, 
90,26, F, adult, CDC,1,20,100,1,65,3,1,573.65,208.64,570.89,2.76, 
90,26, F, adult, BAB,1,29,104,1,66,3,1,545.33,123.76,542.38,2.95, 
90,26, F, adult, DDD,0,32,100,1,67,3,1,725.63,0.42,722.75,2.88, 
90,26, F, adult, BBB,0,30,102,1,68,3,1,635.13,98.47,631.78,3.35, 
90,26, F, adult, CDC,1,20,100,1,69,3,1,612.48,278.94,609.47,3.01, 
90,26, F, adult, AAA,0,25,104,1,70,3,1,475.36,257.24,472.7,2.66, 
90,26, F, adult, DDD,0,32,100,1,71,3,1,650.32,253.63,645.92,4.4, 
90,26, F, adult, ABA,1,26,102,1,72,3,1,602.09,20.18,599.21,2.88, 
90,26, F, adult, DDD,0,32,100,1,73,3,1,535,215.08,527.44,7.56, 
90,26, F, adult, BBB,0,30,102,1,74,3,1,526.19,241.33,522.57,3.62, 
90,26, F, adult, CCC,0,19,98,1,75,3,1,551.37,394.45,548.08,3.29, 
90,26, F, adult, BAB,1,29,104,1,76,3,1,611.44,563.55,608.33,3.11, 
90,26, F, adult, DDD,0,32,100,1,77,3,1,499.61,354.13,496.73,2.88, 
90,26, F, adult, ABA,1,26,102,1,78,3,1,651.15,393.65,647.94,3.21, 
90,26, F, adult, CDC,1,20,100,1,79,3,1,473.95,96.05,471,2.95, 
90,26, F, adult, ABA,1,26,102,1,80,3,1,537.2,263.07,534.36,2.84, 
90,26, F, adult, DDD,0,32,100,1,81,3,1,543.69,223.43,539.46,4.23, 
90,26, F, adult, AAA,0,25,104,1,82,3,1,431.25,254.52,428.39,2.86, 
90,26, F, adult, DCD,1,31,98,1,83,3,1,675.64,98.19,672.57,3.06, 
90,26, F, adult, BAB,1,29,104,1,84,3,1,504.17,75.02,499.93,4.23, 
90,26, F, adult, DCD,1,31,98,1,85,3,1,601.13,128.24,598.24,2.89, 
90,26, F, adult, BAB,1,29,104,1,86,3,1,482.87,216.59,476.16,6.71, 
90,26, F, adult, DDD,0,32,100,1,87,3,1,503.17,356.19,500.18,2.99, 
90,26, F, adult, BAB,1,29,104,1,88,3,1,612.27,334.98,609.05,3.22, 
90,26, F, adult, DCD,1,31,98,1,89,3,1,704.25,261.73,701.44,2.81, 
90,26, F, adult, BAB,1,29,104,1,90,3,1,522.41,295.49,518.33,4.08, 
90,26, F, adult, DCD,1,31,98,1,91,3,1,563.66,269.86,560.6,3.06, 
90,26, F, adult, BAB,1,29,104,1,92,3,1,505.76,279.93,502.93,2.83, 
90,26, F, adult, CCC,0,19,98,1,93,3,1,632.17,251.45,625.19,6.98, 
90,26, F, adult, BAB,1,29,104,1,94,3,1,577.64,282.94,574.64,3, 
90,26, F, adult, DCD,1,31,98,1,95,3,1,640.75,359.35,637.39,3.37, 
90,26, F, adult, BAB,1,29,104,1,96,3,1,607.65,569.11,604.89,2.76, 
90,26, F, adult, DDD,0,32,100,1,97,3,1,633.17,393.58,629.11,4.06, 
93,25, F, adult, DCD,1,26,102,1,1,1,1,449.16,190.63,443.94,5.22, 
93,25, F, adult, BAB,1,20,100,1,2,1,1,546.88,202.88,533.79,13.09, 
93,25, F, adult, DDD,0,25,104,1,3,1,1,378.06,108.18,375.19,2.87, 
93,25, F, adult, BBB,0,19,98,1,4,1,1,446.54,87.65,443.46,3.08, 
93,25, F, adult, CDC,1,29,104,1,5,1,1,516.03,47.58,512.97,3.06, 
93,25, F, adult, ABA,1,31,98,1,6,1,1,517.11,0.42,514.12,3, 
93,25, F, adult, CCC,0,30,102,1,7,1,1,362.57,43.85,359.42,3.15, 
93,25, F, adult, BAB,1,20,100,1,8,1,1,401.89,82.48,398.56,3.33, 
93,25, F, adult, DCD,1,26,102,1,9,1,1,462.96,86.01,460.24,2.72, 
93,25, F, adult, BAB,1,20,100,1,10,1,1,489.01,47.22,486.25,2.76, 
93,25, F, adult, CDC,1,29,104,1,11,1,1,445.53,124.64,442.46,3.08, 
93,25, F, adult, AAA,0,32,100,1,12,1,1,406.62,80.59,403.79,2.83, 
93,25, F, adult, DDD,0,25,104,1,13,1,1,348.28,0.41,345.37,2.91, 
93,25, F, adult, BBB,0,19,98,1,14,1,1,462.68,0.41,459.68,3, 
93,25, F, adult, DDD,0,25,104,1,15,1,1,373.1,0.42,370.31,2.79, 
93,25, F, adult, AAA,0,32,100,1,16,1,1,365.18,0.41,362.13,3.05, 
93,25, F, adult, CDC,1,29,104,1,17,1,1,439.7,0.42,436.89,2.81, 
93,25, F, adult, ABA,1,31,98,1,18,1,1,478.75,45.12,475.78,2.97, 
93,25, F, adult, DCD,1,26,102,1,19,1,1,387.2,30.03,384.26,2.94, 
93,25, F, adult, BAB,1,20,100,1,20,1,1,409.16,19.79,406.14,3.02, 
93,25, F, adult, CDC,1,29,104,1,21,1,1,452.25,0.4,448.7,3.55, 
93,25, F, adult, BBB,0,19,98,1,22,1,1,343.71,0.43,340.85,2.86, 
93,25, F, adult, CCC,0,30,102,1,23,1,1,404.15,0.41,400.97,3.18, 
93,25, F, adult, BBB,0,19,98,1,24,1,1,379.34,782.81,376.27,3.07, 
93,25, F, adult, DCD,1,26,102,1,25,1,1,342.84,25.9,339.24,3.59, 
93,25, F, adult, ABA,1,31,98,1,26,1,1,489.06,70.44,486.29,2.78, 
93,25, F, adult, DCD,1,26,102,1,27,1,1,418.92,59.32,415.9,3.02, 
93,25, F, adult, ABA,1,31,98,1,28,1,1,466.35,17.02,463.07,3.27, 
93,25, F, adult, CCC,0,30,102,1,29,1,1,383.1,55.38,378.87,4.23, 
93,25, F, adult, BAB,1,20,100,1,30,1,1,441.05,20.69,438.25,2.8, 
93,25, F, adult, CCC,0,30,102,1,31,1,1,398.92,4.13,391.44,7.49, 
93,25, F, adult, BAB,1,20,100,1,32,1,1,547,39.2,544.15,2.85, 
93,25, F, adult, CCC,0,30,102,1,33,1,1,378.04,0.41,371.57,6.47, 
93,25, F, adult, BBB,0,19,98,1,34,1,1,424,9.17,420.35,3.65, 
93,25, F, adult, DDD,0,25,104,1,35,1,1,397.97,32.1,394.92,3.05, 
93,25, F, adult, BAB,1,20,100,1,36,1,1,509.09,0.43,506.36,2.74, 
93,25, F, adult, DDD,0,25,104,1,37,1,1,400.89,0.42,397.82,3.07, 
93,25, F, adult, AAA,0,32,100,1,38,1,1,422.35,0.41,417.44,4.91, 
93,25, F, adult, DCD,1,26,102,1,39,1,1,394.48,0.42,391.68,2.8, 
93,25, F, adult, BBB,0,19,98,1,40,1,1,388.04,0.42,385.1,2.94, 
93,25, F, adult, CDC,1,29,104,1,41,1,1,509.23,0.43,506.09,3.14, 
93,25, F, adult, AAA,0,32,100,1,42,1,1,361.42,0.42,358.54,2.88, 
93,25, F, adult, DDD,0,25,104,1,43,1,1,367.92,0.42,360.75,7.18, 
93,25, F, adult, BBB,0,19,98,1,44,1,1,397.31,0.42,394.29,3.02, 
93,25, F, adult, CDC,1,29,104,1,45,1,1,457.53,0.4,453.33,4.2, 
93,25, F, adult, BBB,0,19,98,1,46,1,1,349.19,0.45,346.41,2.78, 
93,25, F, adult, DCD,1,26,102,1,47,1,1,510.02,0.41,507.04,2.98, 
93,25, F, adult, BAB,1,20,100,1,48,1,1,434.38,426.21,430.46,3.92, 
93,25, F, adult, CDC,1,29,104,1,49,1,1,435.54,96.56,431.15,4.39, 
93,25, F, adult, BAB,1,20,100,1,50,1,1,452.76,0.41,449.96,2.79, 
93,25, F, adult, CDC,1,29,104,1,51,1,1,402.42,11.53,399.32,3.1, 
93,25, F, adult, BAB,1,20,100,1,52,1,1,531.34,13.79,528.29,3.04, 
93,25, F, adult, CCC,0,30,102,1,53,1,1,405.13,0.43,402.04,3.09, 
93,25, F, adult, BBB,0,19,98,1,54,1,1,442.6,52.13,439.53,3.06, 
93,25, F, adult, DDD,0,25,104,1,55,1,1,783.89,227.55,780.82,3.08, 
93,25, F, adult, BAB,1,20,100,1,56,1,1,455.23,0.42,451.06,4.17, 
93,25, F, adult, DCD,1,26,102,1,57,1,1,521.8,20.96,518.34,3.46, 
93,25, F, adult, AAA,0,32,100,1,58,1,1,587.31,13.25,584.26,3.05, 
93,25, F, adult, CDC,1,29,104,1,59,1,1,450.89,0.42,447.79,3.1, 
93,25, F, adult, BBB,0,19,98,1,60,1,1,450.64,0.43,447.64,3.01, 
93,25, F, adult, CCC,0,30,102,1,61,1,1,383.52,0.41,380.53,3, 
93,25, F, adult, AAA,0,32,100,1,62,1,1,448.72,17.03,445.93,2.79, 
93,25, F, adult, DCD,1,26,102,1,63,1,1,543.79,44.16,540.8,2.99, 
93,25, F, adult, BAB,1,20,100,1,64,1,1,488.92,30.58,485.85,3.06, 
93,25, F, adult, DDD,0,25,104,1,65,1,1,407.33,0.4,401.19,6.14, 
93,25, F, adult, ABA,1,31,98,1,66,1,1,524.13,18.35,520.74,3.39, 
93,25, F, adult, DDD,0,25,104,1,67,1,1,398.12,88.63,395.26,2.86, 
93,25, F, adult, AAA,0,32,100,1,68,1,1,396.92,38.15,393.95,2.98, 
93,25, F, adult, DCD,1,26,102,1,69,1,1,379.52,0.41,376.66,2.87, 
93,25, F, adult, ABA,1,31,98,1,70,1,1,590.41,33.58,587.71,2.7, 
93,25, F, adult, DCD,1,26,102,1,71,1,1,382.38,87.23,379.6,2.79, 
93,25, F, adult, ABA,1,31,98,1,72,1,1,474.11,57.55,470.99,3.12, 
93,25, F, adult, DDD,0,25,104,1,73,1,1,378.1,113.3,373.92,4.17, 
93,25, F, adult, ABA,1,31,98,1,74,1,1,514.46,0.41,511.39,3.08, 
93,25, F, adult, CCC,0,30,102,1,75,1,1,401.67,0.42,398.4,3.27, 
93,25, F, adult, BBB,0,19,98,1,76,1,1,345.01,100.76,342.28,2.73, 
93,25, F, adult, CDC,1,29,104,1,77,1,1,442.83,103.19,435.39,7.44, 
93,25, F, adult, AAA,0,32,100,1,78,1,1,433.77,66.33,425.01,8.75, 
93,25, F, adult, CDC,1,29,104,1,79,1,1,472.04,61.85,469.23,2.8, 
93,25, F, adult, BBB,0,19,98,1,80,1,1,402.1,0.42,399.01,3.09, 
93,25, F, adult, CCC,0,30,102,1,81,1,1,345.04,0.43,342.31,2.73, 
93,25, F, adult, ABA,1,31,98,1,82,1,1,417.21,0.4,413.35,3.86, 
93,25, F, adult, CCC,0,30,102,1,83,1,1,383.32,0.41,380.35,2.96, 
93,25, F, adult, ABA,1,31,98,1,84,1,1,462.77,0.43,460.03,2.73, 
93,25, F, adult, CDC,1,29,104,1,85,1,1,503.06,0.4,498.92,4.13, 
93,25, F, adult, ABA,1,31,98,1,86,1,1,453.12,64.17,448.11,5.01, 
93,25, F, adult, DDD,0,25,104,1,87,1,1,392.6,39.1,385.75,6.85, 
93,25, F, adult, AAA,0,32,100,1,88,1,1,403.41,39.37,400.24,3.17, 
93,25, F, adult, DDD,0,25,104,1,89,1,1,365.37,13.81,361.04,4.33, 
93,25, F, adult, AAA,0,32,100,1,90,1,1,380.91,6.99,376.86,4.05, 
93,25, F, adult, DCD,1,26,102,1,91,1,1,502.26,36.69,498.97,3.29, 
93,25, F, adult, AAA,0,32,100,1,92,1,1,451.23,104.54,446.98,4.25, 
93,25, F, adult, CCC,0,30,102,1,93,1,1,340.79,47.29,328.46,12.33, 
93,25, F, adult, ABA,1,31,98,1,94,1,1,403.77,23.45,400.7,3.07, 
93,25, F, adult, CCC,0,30,102,1,95,1,1,387.81,0.42,385,2.81, 
93,25, F, adult, AAA,0,32,100,1,96,1,1,395.52,0.43,392.42,3.1, 
93,25, F, adult, DCD,1,26,102,1,97,1,1,484.76,5.79,481.2,3.56, 
93,25, F, adult, CDC,1,29,104,1,1,2,1,575.77,353.52,572.86,2.91, 
93,25, F, adult, BAB,1,20,100,1,2,2,1,548.83,62.03,544.7,4.13, 
93,25, F, adult, DDD,0,25,104,1,3,2,1,338.15,0.42,335.29,2.86, 
93,25, F, adult, BBB,0,19,98,1,4,2,1,398.76,366.92,395.68,3.07, 
93,25, F, adult, DDD,0,25,104,1,5,2,1,341.67,59.28,337.45,4.22, 
93,25, F, adult, BBB,0,19,98,1,6,2,1,418.9,0.42,415.2,3.7, 
93,25, F, adult, DCD,1,26,102,1,7,2,1,441.24,0.42,438.36,2.88, 
93,25, F, adult, BAB,1,20,100,1,8,2,1,455.9,0.41,452.86,3.04, 
93,25, F, adult, CDC,1,29,104,1,9,2,1,500.82,0.42,492.27,8.55, 
93,25, F, adult, BAB,1,20,100,1,10,2,1,473.49,0.42,470.68,2.81, 
93,25, F, adult, DCD,1,26,102,1,11,2,1,432.04,0.44,429.15,2.89, 
93,25, F, adult, AAA,0,32,100,1,12,2,1,428.23,70.88,423.35,4.88, 
93,25, F, adult, DDD,0,25,104,1,13,2,1,371.81,53.8,364.86,6.94, 
93,25, F, adult, ABA,1,31,98,1,14,2,1,522.99,87.53,518.92,4.07, 
93,25, F, adult, CDC,1,29,104,1,15,2,1,443.93,139.54,439.76,4.17, 
93,25, F, adult, ABA,1,31,98,1,16,2,1,540.04,137.94,537.31,2.72, 
