subid, subage, gender, group, code, targ, resp, unknown, trial, block, Acc, RT, ts_RT, diff,
96,25, m, adult,2,3,0,132,9,1,1,0,0,0, 
96,25, m, adult,1,8,32,132,10,1,1,299.83,296.34,3.5, 
96,25, m, adult,1,9,32,132,11,1,1,333.38,329.37,4.01, 
96,25, m, adult,1,1,32,132,12,1,1,327.5,316.23,11.27, 
96,25, m, adult,1,4,32,132,13,1,1,325.82,317.77,8.05, 
96,25, m, adult,1,5,32,132,14,1,1,338.68,334.93,3.75, 
96,25, m, adult,1,2,32,132,15,1,1,330.79,327.2,3.59, 
96,25, m, adult,1,5,32,132,16,1,1,361.1,353.88,7.22, 
96,25, m, adult,1,7,32,132,17,1,1,335.85,332,3.86, 
96,25, m, adult,1,8,32,132,18,1,1,375.37,371.81,3.56, 
96,25, m, adult,1,4,32,132,19,1,1,353.63,350.14,3.49, 
96,25, m, adult,1,8,32,132,20,1,1,431.59,423.04,8.55, 
96,25, m, adult,2,3,32,132,21,1,0,329.85,326.27,3.58, 
96,25, m, adult,1,9,32,132,22,1,1,551.77,547.95,3.83, 
96,25, m, adult,1,1,32,132,23,1,1,351.84,348.33,3.51, 
96,25, m, adult,1,7,32,132,24,1,1,313.68,309.28,4.4, 
96,25, m, adult,1,4,32,132,25,1,1,368.4,364.09,4.31, 
96,25, m, adult,1,7,32,132,26,1,1,340.26,336.76,3.5, 
96,25, m, adult,2,3,0,132,27,1,1,0,0,0, 
96,25, m, adult,1,9,32,132,28,1,1,309.63,306.03,3.6, 
96,25, m, adult,1,5,32,132,29,1,1,294.69,291.13,3.56, 
96,25, m, adult,1,8,32,132,30,1,1,370.21,366.84,3.37, 
96,25, m, adult,1,9,32,132,31,1,1,346.28,343,3.27, 
96,25, m, adult,1,6,32,132,32,1,1,356.01,352.45,3.56, 
96,25, m, adult,1,2,32,132,33,1,1,460.53,456.97,3.56, 
96,25, m, adult,1,6,32,132,34,1,1,669.78,666.09,3.69, 
96,25, m, adult,1,1,32,132,35,1,1,537.51,533.78,3.73, 
96,25, m, adult,2,3,0,132,36,1,1,0,0,0, 
96,25, m, adult,1,5,32,132,37,1,1,282.45,278.88,3.57, 
96,25, m, adult,1,4,32,132,38,1,1,331.52,327.98,3.53, 
96,25, m, adult,1,5,32,132,39,1,1,509.88,506.41,3.46, 
96,25, m, adult,1,1,32,132,40,1,1,358.85,355.42,3.43, 
96,25, m, adult,1,8,32,132,41,1,1,351.7,347.99,3.71, 
96,25, m, adult,3,111,100,132,42,1,999,11050.99,11047.46,3.53, 
96,25, m, adult,1,4,32,132,43,1,1,621.03,617.62,3.41, 
96,25, m, adult,1,2,32,132,44,1,1,333.25,329.38,3.87, 
96,25, m, adult,1,1,32,132,45,1,1,389.72,386.2,3.52, 
96,25, m, adult,2,3,0,132,46,1,1,0,0,0, 
96,25, m, adult,1,5,32,132,47,1,1,271.92,268.27,3.65, 
96,25, m, adult,1,8,32,132,48,1,1,369.01,365.58,3.44, 
96,25, m, adult,1,6,32,132,49,1,1,402.37,398.93,3.44, 
96,25, m, adult,1,2,32,132,50,1,1,366.23,362.39,3.83, 
96,25, m, adult,1,4,32,132,51,1,1,377.03,369.81,7.22, 
96,25, m, adult,2,3,0,132,52,1,1,0,0,0, 
96,25, m, adult,1,9,32,132,53,1,1,250.54,247.06,3.47, 
96,25, m, adult,1,8,32,132,54,1,1,354.45,350.83,3.62, 
96,25, m, adult,1,5,32,132,55,1,1,425.77,418.51,7.26, 
96,25, m, adult,2,3,0,132,56,1,1,0,0,0, 
96,25, m, adult,1,2,32,132,57,1,1,331.64,322.82,8.82, 
96,25, m, adult,1,6,32,132,58,1,1,399.08,395.61,3.47, 
96,25, m, adult,1,9,32,132,59,1,1,464.3,460.81,3.49, 
96,25, m, adult,1,5,32,132,60,1,1,393.9,390.29,3.61, 
96,25, m, adult,2,3,0,132,61,1,1,0,0,0, 
96,25, m, adult,1,2,32,132,62,1,1,382.18,378.55,3.64, 
96,25, m, adult,1,7,32,132,63,1,1,400.26,396.75,3.5, 
96,25, m, adult,1,8,32,132,64,1,1,409.89,406.52,3.38, 
96,25, m, adult,1,2,32,132,65,1,1,363.8,360.28,3.52, 
96,25, m, adult,2,3,0,132,66,1,1,0,0,0, 
96,25, m, adult,1,4,32,132,67,1,1,309.68,306.12,3.56, 
96,25, m, adult,1,6,32,132,68,1,1,367.02,363.75,3.27, 
96,25, m, adult,1,8,32,132,69,1,1,392.98,389.57,3.41, 
96,25, m, adult,1,9,32,132,70,1,1,376.46,372.77,3.69, 
96,25, m, adult,3,111,100,132,71,1,999,7163.68,7160.32,3.36, 
96,25, m, adult,1,6,32,132,72,1,1,621.69,618.04,3.65, 
96,25, m, adult,1,2,32,132,73,1,1,376,372.63,3.37, 
96,25, m, adult,1,1,32,132,74,1,1,368.82,365.21,3.62, 
96,25, m, adult,1,7,32,132,75,1,1,378.54,374.79,3.75, 
96,25, m, adult,1,5,32,132,76,1,1,413.08,408.64,4.43, 
96,25, m, adult,2,3,0,132,77,1,1,0,0,0, 
96,25, m, adult,1,6,32,132,78,1,1,334.85,330.89,3.96, 
96,25, m, adult,1,6,32,132,79,1,1,367.07,363,4.06, 
96,25, m, adult,1,7,32,132,80,1,1,368.94,365.37,3.56, 
96,25, m, adult,1,2,32,132,81,1,1,361.71,358.06,3.65, 
96,25, m, adult,2,3,0,132,82,1,1,0,0,0, 
96,25, m, adult,1,1,32,132,83,1,1,278.15,274.6,3.55, 
96,25, m, adult,1,7,32,132,84,1,1,365.91,362.49,3.42, 
96,25, m, adult,1,5,32,132,85,1,1,450.89,447.3,3.59, 
96,25, m, adult,2,3,0,132,86,1,1,0,0,0, 
96,25, m, adult,1,4,32,132,87,1,1,269.44,266.04,3.39, 
96,25, m, adult,1,6,32,132,88,1,1,476.67,473.11,3.56, 
96,25, m, adult,1,6,32,132,89,1,1,375.15,371.54,3.6, 
96,25, m, adult,2,3,0,132,90,1,1,0,0,0, 
96,25, m, adult,1,5,32,132,91,1,1,249.84,246.27,3.57, 
96,25, m, adult,1,9,32,132,92,1,1,498.99,495.29,3.7, 
96,25, m, adult,1,2,32,132,93,1,1,588.11,584.6,3.5, 
96,25, m, adult,1,6,32,132,94,1,1,677.62,673.98,3.65, 
96,25, m, adult,1,7,32,132,95,1,1,1176.38,1172.93,3.46, 
96,25, m, adult,1,6,32,132,96,1,1,359.93,356.33,3.61, 
96,25, m, adult,1,9,32,132,97,1,1,347.02,343.54,3.48, 
96,25, m, adult,1,2,32,132,98,1,1,361.53,357.98,3.54, 
96,25, m, adult,1,9,32,132,99,1,1,358.11,354.68,3.43, 
96,25, m, adult,3,111,100,132,100,1,999,6269.92,6266.27,3.64, 
96,25, m, adult,1,4,32,132,101,1,1,434.88,431.07,3.81, 
96,25, m, adult,1,8,32,132,102,1,1,411.91,408.34,3.58, 
96,25, m, adult,1,7,32,132,103,1,1,368.66,365.29,3.38, 
96,25, m, adult,1,8,32,132,104,1,1,406.87,403.42,3.45, 
96,25, m, adult,1,9,32,132,105,1,1,368.3,364.6,3.69, 
96,25, m, adult,1,4,32,132,106,1,1,393.8,390.25,3.56, 
96,25, m, adult,3,111,97,132,107,1,999,4067.15,4063.56,3.59, 
96,25, m, adult,1,6,32,132,108,1,1,453.75,450.36,3.39, 
96,25, m, adult,1,9,32,132,109,1,1,387,383.57,3.43, 
96,25, m, adult,1,2,32,132,110,1,1,455.91,452.45,3.47, 
96,25, m, adult,1,4,32,132,111,1,1,383.97,380.51,3.47, 
96,25, m, adult,1,2,32,132,112,1,1,429.21,421.06,8.15, 
96,25, m, adult,1,5,32,132,113,1,1,450.72,447.08,3.64, 
96,25, m, adult,1,1,32,132,114,1,1,579.31,575.66,3.65, 
96,25, m, adult,1,1,32,132,115,1,1,500.51,496.96,3.55, 
96,25, m, adult,1,9,32,132,116,1,1,502.03,497.46,4.57, 
96,25, m, adult,1,8,32,132,117,1,1,513.34,509.91,3.43, 
96,25, m, adult,3,111,97,132,118,1,999,2089.17,2085.65,3.52, 
96,25, m, adult,1,4,32,132,119,1,1,449.38,445.83,3.55, 
96,25, m, adult,1,6,32,132,120,1,1,390.16,386.86,3.3, 
96,25, m, adult,1,1,32,132,121,1,1,365.67,361.97,3.71, 
96,25, m, adult,1,7,32,132,122,1,1,360.46,357.15,3.31, 
96,25, m, adult,1,1,32,132,123,1,1,368.81,365.27,3.53, 
96,25, m, adult,1,2,32,132,124,1,1,369.44,365.87,3.58, 
96,25, m, adult,1,7,32,132,125,1,1,402.11,398.26,3.85, 
96,25, m, adult,1,5,32,132,126,1,1,301.32,297.74,3.58, 
96,25, m, adult,1,4,32,132,127,1,1,349.07,345.48,3.59, 
96,25, m, adult,1,1,32,132,128,1,1,496.43,493.1,3.33, 
96,25, m, adult,2,3,0,132,129,1,1,0,0,0, 
96,25, m, adult,1,4,32,132,130,1,1,301.57,296.94,4.63, 
96,25, m, adult,1,7,32,132,131,1,1,370.76,367.19,3.57, 
96,25, m, adult,1,1,32,132,1,2,1,4.49,0.31,4.18, 
96,25, m, adult,1,6,32,132,2,2,1,341.86,338.51,3.35, 
96,25, m, adult,2,3,0,132,3,2,1,0,0,0, 
96,25, m, adult,1,9,32,132,4,2,1,451.85,448.45,3.4, 
96,25, m, adult,1,8,32,132,5,2,1,356.81,353.42,3.39, 
96,25, m, adult,1,8,32,132,6,2,1,411.49,408,3.49, 
96,25, m, adult,2,3,0,132,7,2,1,0,0,0, 
96,25, m, adult,1,4,32,132,8,2,1,335.78,331.84,3.94, 
96,25, m, adult,1,6,32,132,9,2,1,417.75,414.15,3.6, 
96,25, m, adult,1,5,32,132,10,2,1,506.2,502.73,3.47, 
96,25, m, adult,1,1,32,132,11,2,1,348.86,345.3,3.56, 
96,25, m, adult,1,9,32,132,12,2,1,455.35,451.95,3.41, 
96,25, m, adult,1,9,32,132,13,2,1,501.44,497.77,3.66, 
96,25, m, adult,1,9,32,132,14,2,1,334.39,330.5,3.89, 
96,25, m, adult,1,7,32,132,15,2,1,354.34,350.83,3.51, 
96,25, m, adult,1,5,32,132,16,2,1,404.77,401.44,3.33, 
96,25, m, adult,1,7,32,132,17,2,1,501.35,497.97,3.37, 
96,25, m, adult,1,1,32,132,18,2,1,438.51,434.9,3.61, 
96,25, m, adult,2,3,0,132,19,2,1,0,0,0, 
96,25, m, adult,1,9,32,132,20,2,1,281.33,277.85,3.49, 
96,25, m, adult,1,6,32,132,21,2,1,395.03,391.55,3.48, 
96,25, m, adult,1,5,32,132,22,2,1,318.91,315.04,3.86, 
96,25, m, adult,1,6,32,132,23,2,1,284.61,281.04,3.57, 
96,25, m, adult,2,3,0,132,24,2,1,0,0,0, 
96,25, m, adult,1,2,0,132,25,2,0,0,0,0, 
96,25, m, adult,1,1,32,132,26,2,1,520.07,516.49,3.58, 
96,25, m, adult,1,1,32,132,27,2,1,460.74,457.35,3.39, 
96,25, m, adult,1,2,32,132,28,2,1,572.19,568.68,3.5, 
96,25, m, adult,1,9,32,132,29,2,1,567.37,563.97,3.4, 
96,25, m, adult,1,7,32,132,30,2,1,543.27,538.73,4.54, 
96,25, m, adult,2,3,0,132,31,2,1,0,0,0, 
96,25, m, adult,1,7,32,132,32,2,1,490.08,486.45,3.62, 
96,25, m, adult,1,8,32,132,33,2,1,1144.65,1138.21,6.44, 
96,25, m, adult,1,1,32,132,34,2,1,484.5,481.06,3.44, 
96,25, m, adult,2,3,0,132,35,2,1,0,0,0, 
96,25, m, adult,1,2,32,132,36,2,1,312.76,308.92,3.84, 
96,25, m, adult,1,4,32,132,37,2,1,599.89,595.92,3.96, 
96,25, m, adult,1,2,32,132,38,2,1,328.2,324.66,3.54, 
96,25, m, adult,2,3,0,132,39,2,1,0,0,0, 
96,25, m, adult,1,9,32,132,40,2,1,286.18,282.86,3.33, 
96,25, m, adult,1,8,32,132,41,2,1,374.56,371.16,3.4, 
96,25, m, adult,1,9,32,132,42,2,1,359.1,355.5,3.6, 
96,25, m, adult,1,9,32,132,43,2,1,418.6,414.69,3.91, 
96,25, m, adult,1,7,32,132,44,2,1,681.87,677.65,4.21, 
96,25, m, adult,1,4,32,132,45,2,1,783.45,780.02,3.43, 
96,25, m, adult,3,111,100,132,46,2,999,1908.16,1904.74,3.43, 
96,25, m, adult,1,4,32,132,47,2,1,613.24,609.68,3.56, 
96,25, m, adult,1,1,32,132,48,2,1,654.67,650.48,4.19, 
96,25, m, adult,1,7,32,132,49,2,1,400.71,397.19,3.52, 
96,25, m, adult,3,111,97,132,50,2,999,2612.42,2609.06,3.36, 
96,25, m, adult,1,2,32,132,51,2,1,776.97,773.52,3.45, 
96,25, m, adult,1,8,32,132,52,2,1,379.3,375.9,3.41, 
96,25, m, adult,2,3,0,132,53,2,1,0,0,0, 
96,25, m, adult,1,5,32,132,54,2,1,839.46,831.51,7.95, 
96,25, m, adult,1,5,32,132,55,2,1,606.74,603.01,3.73, 
96,25, m, adult,1,9,32,132,56,2,1,367.54,364,3.54, 
96,25, m, adult,1,6,32,132,57,2,1,354.39,350.95,3.45, 
96,25, m, adult,1,2,32,132,58,2,1,329.35,324.99,4.35, 
96,25, m, adult,2,3,0,132,59,2,1,0,0,0, 
96,25, m, adult,1,4,32,132,60,2,1,636.34,627.69,8.65, 
96,25, m, adult,1,7,32,132,61,2,1,522.99,516.03,6.95, 
96,25, m, adult,1,6,32,132,62,2,1,480.81,477.37,3.44, 
96,25, m, adult,2,3,32,132,63,2,0,306.34,302.94,3.41, 
96,25, m, adult,1,5,32,132,64,2,1,386.96,383.3,3.66, 
96,25, m, adult,1,5,32,132,65,2,1,404.28,400.59,3.69, 
96,25, m, adult,1,4,32,132,66,2,1,360.43,353.78,6.65, 
96,25, m, adult,1,2,32,132,67,2,1,472.28,468.85,3.43, 
96,25, m, adult,1,2,32,132,68,2,1,429.27,425.74,3.53, 
96,25, m, adult,1,8,32,132,69,2,1,378.04,374.49,3.56, 
96,25, m, adult,1,2,32,132,70,2,1,412.02,408.44,3.59, 
96,25, m, adult,1,8,32,132,71,2,1,436.85,433.07,3.78, 
96,25, m, adult,1,2,32,132,72,2,1,440.01,436.58,3.43, 
96,25, m, adult,1,4,32,132,73,2,1,416.69,412.11,4.58, 
96,25, m, adult,1,2,32,132,74,2,1,353.8,350.26,3.54, 
96,25, m, adult,2,3,0,132,75,2,1,0,0,0, 
96,25, m, adult,1,8,32,132,76,2,1,286.85,282.56,4.28, 
96,25, m, adult,1,6,32,132,77,2,1,581.69,578.15,3.55, 
96,25, m, adult,1,4,32,132,78,2,1,337.06,333.45,3.61, 
96,25, m, adult,1,8,32,132,79,2,1,440.39,436.73,3.66, 
96,25, m, adult,1,7,32,132,80,2,1,428.82,421.71,7.11, 
96,25, m, adult,1,7,32,132,81,2,1,475.44,471.91,3.52, 
96,25, m, adult,1,6,32,132,82,2,1,614.28,610.98,3.3, 
96,25, m, adult,1,6,32,132,83,2,1,693.4,689.72,3.67, 
96,25, m, adult,1,8,32,132,84,2,1,696.49,693.11,3.39, 
96,25, m, adult,1,9,32,132,85,2,1,1151.86,1148.09,3.77, 
96,25, m, adult,1,6,32,132,86,2,1,650.77,647.28,3.49, 
96,25, m, adult,3,111,97,132,87,2,999,1772.43,1768.75,3.68, 
96,25, m, adult,1,6,32,132,88,2,1,554.13,550.53,3.6, 
96,25, m, adult,1,4,32,132,89,2,1,452.33,448.95,3.38, 
96,25, m, adult,1,6,32,132,90,2,1,332.72,328.98,3.74, 
96,25, m, adult,2,3,0,132,91,2,1,0,0,0, 
96,25, m, adult,1,1,32,132,92,2,1,310.88,307.36,3.51, 
96,25, m, adult,1,4,32,132,93,2,1,313.26,309.3,3.96, 
96,25, m, adult,1,5,32,132,94,2,1,340.66,337.08,3.58, 
96,25, m, adult,1,1,32,132,95,2,1,355.73,352.31,3.42, 
96,25, m, adult,1,7,32,132,96,2,1,443.06,439.31,3.76, 
96,25, m, adult,1,8,32,132,97,2,1,573.43,569.9,3.53, 
96,25, m, adult,1,4,32,132,98,2,1,382.35,377.88,4.47, 
96,25, m, adult,3,111,97,132,99,2,999,1684.34,1677.35,6.99, 
96,25, m, adult,1,7,32,132,100,2,1,448.83,445.17,3.66, 
96,25, m, adult,1,2,32,132,101,2,1,387.3,383.78,3.52, 
96,25, m, adult,1,5,32,132,102,2,1,355.49,351.95,3.54, 
96,25, m, adult,1,7,32,132,103,2,1,356.23,352.46,3.77, 
96,25, m, adult,2,3,0,132,104,2,1,0,0,0, 
96,25, m, adult,1,4,32,132,105,2,1,395.43,388.59,6.84, 
96,25, m, adult,1,6,32,132,106,2,1,336.53,332.66,3.87, 
96,25, m, adult,1,5,32,132,107,2,1,347.24,343.69,3.55, 
96,25, m, adult,1,1,32,132,108,2,1,334.74,331.08,3.67, 
96,25, m, adult,1,2,32,132,109,2,1,343.43,340.06,3.37, 
96,25, m, adult,3,111,97,132,110,2,999,1855.32,1851.47,3.84, 
96,25, m, adult,1,5,32,132,111,2,1,845.08,841.47,3.61, 
96,25, m, adult,1,2,32,132,112,2,1,570.51,566.98,3.53, 
96,25, m, adult,1,1,32,132,113,2,1,277.46,273.9,3.56, 
96,25, m, adult,1,8,32,132,114,2,1,382.25,378.71,3.54, 
96,25, m, adult,1,1,32,132,115,2,1,361.56,357.09,4.48, 
96,25, m, adult,1,8,32,132,116,2,1,417.71,413.61,4.1, 
96,25, m, adult,1,7,32,132,117,2,1,368.77,365.31,3.46, 
96,25, m, adult,1,5,32,132,118,2,1,404.44,401.07,3.37, 
96,25, m, adult,1,5,32,132,119,2,1,379.68,376.04,3.64, 
96,25, m, adult,1,5,32,132,120,2,1,414.38,410.93,3.45, 
96,25, m, adult,1,9,32,132,121,2,1,409.29,406,3.3, 
96,25, m, adult,2,3,0,132,122,2,1,0,0,0, 
96,25, m, adult,1,1,32,132,123,2,1,569.47,565.98,3.48, 
96,25, m, adult,1,4,32,132,124,2,1,410.83,407.29,3.54, 
96,25, m, adult,1,8,32,132,125,2,1,330.04,326.39,3.65, 
96,25, m, adult,1,1,32,132,126,2,1,366.27,361.92,4.35, 
96,25, m, adult,1,7,32,132,127,2,1,337.75,332.89,4.86, 
96,25, m, adult,1,9,32,132,128,2,1,354.48,351.11,3.37, 
96,25, m, adult,1,6,32,132,129,2,1,401.99,398.52,3.47, 
96,25, m, adult,1,4,32,132,130,2,1,500.48,496.94,3.55, 
96,25, m, adult,1,9,32,132,131,2,1,451.21,446.58,4.62, 
97,26, m, adult,1,4,32,132,1,1,1,505.82,501.96,3.87, 
97,26, m, adult,1,2,32,132,2,1,1,347.74,344.43,3.31, 
97,26, m, adult,1,8,32,132,3,1,1,357.41,353.9,3.51, 
97,26, m, adult,1,9,32,132,4,1,1,334.79,330.49,4.29, 
97,26, m, adult,1,1,32,132,5,1,1,462.84,459.4,3.44, 
97,26, m, adult,1,5,32,132,6,1,1,354.15,350.74,3.4, 
97,26, m, adult,1,1,32,132,7,1,1,361.04,357.43,3.61, 
97,26, m, adult,1,7,32,132,8,1,1,369.23,365.71,3.52, 
97,26, m, adult,2,3,0,132,9,1,1,0,0,0, 
97,26, m, adult,1,5,32,132,10,1,1,335.76,332.07,3.68, 
97,26, m, adult,1,5,32,132,11,1,1,254.27,250.75,3.52, 
97,26, m, adult,1,9,32,132,12,1,1,330.09,318.8,11.29, 
97,26, m, adult,1,8,32,132,13,1,1,373.32,369.38,3.94, 
97,26, m, adult,3,111,97,132,14,1,999,2185.37,2182.09,3.27, 
97,26, m, adult,1,6,32,132,15,1,1,346.58,343.11,3.47, 
97,26, m, adult,1,7,32,132,16,1,1,460.27,456.74,3.53, 
97,26, m, adult,1,7,32,132,17,1,1,343.5,338.83,4.66, 
97,26, m, adult,1,8,32,132,18,1,1,399.18,395.82,3.37, 
97,26, m, adult,1,4,32,132,19,1,1,346.16,342.85,3.31, 
97,26, m, adult,1,8,32,132,20,1,1,369.92,366.48,3.43, 
97,26, m, adult,2,3,0,132,21,1,1,0,0,0, 
97,26, m, adult,1,9,32,132,22,1,1,332.81,328.98,3.83, 
97,26, m, adult,1,9,32,132,23,1,1,325.12,315.49,9.64, 
97,26, m, adult,1,7,32,132,24,1,1,430.23,419.92,10.31, 
97,26, m, adult,1,2,32,132,25,1,1,544.87,541.09,3.79, 
97,26, m, adult,1,5,32,132,26,1,1,400.05,396.56,3.49, 
97,26, m, adult,1,7,32,132,27,1,1,770.65,767.06,3.59, 
97,26, m, adult,1,2,32,132,28,1,1,638.32,634.77,3.55, 
97,26, m, adult,2,3,0,132,29,1,1,0,0,0, 
97,26, m, adult,1,7,32,132,30,1,1,352.24,348.72,3.52, 
97,26, m, adult,1,9,32,132,31,1,1,417.91,414.35,3.56, 
97,26, m, adult,1,5,32,132,32,1,1,384.67,381.19,3.48, 
97,26, m, adult,2,3,0,132,33,1,1,0,0,0, 
97,26, m, adult,1,4,32,132,34,1,1,335.33,331.65,3.68, 
97,26, m, adult,1,1,32,132,35,1,1,335.4,331.74,3.66, 
97,26, m, adult,1,9,32,132,36,1,1,377.04,373.65,3.39, 
97,26, m, adult,1,8,32,132,37,1,1,403.87,400.49,3.38, 
97,26, m, adult,1,6,32,132,38,1,1,379.66,376.36,3.3, 
97,26, m, adult,1,4,32,132,39,1,1,397.43,394.05,3.38, 
97,26, m, adult,2,3,0,132,40,1,1,0,0,0, 
97,26, m, adult,1,2,32,132,41,1,1,436.44,432.72,3.72, 
97,26, m, adult,1,2,32,132,42,1,1,416.84,412.6,4.25, 
97,26, m, adult,1,9,32,132,43,1,1,432.81,428.93,3.87, 
97,26, m, adult,2,3,0,132,44,1,1,0,0,0, 
97,26, m, adult,1,8,32,132,45,1,1,390.09,386.63,3.46, 
97,26, m, adult,1,5,32,132,46,1,1,414.05,410.33,3.72, 
97,26, m, adult,1,2,32,132,47,1,1,448.26,444.77,3.49, 
97,26, m, adult,1,4,32,132,48,1,1,609.33,605.85,3.48, 
97,26, m, adult,2,3,0,132,49,1,1,0,0,0, 
97,26, m, adult,1,7,32,132,50,1,1,404.81,401.38,3.43, 
97,26, m, adult,1,4,32,132,51,1,1,484.96,481.37,3.59, 
97,26, m, adult,1,5,32,132,52,1,1,689.04,685.71,3.33, 
97,26, m, adult,1,9,32,132,53,1,1,523.82,516.21,7.61, 
97,26, m, adult,1,4,32,132,54,1,1,777.88,774.38,3.5, 
97,26, m, adult,1,2,32,132,55,1,1,611.96,608.55,3.41, 
97,26, m, adult,2,3,0,132,56,1,1,0,0,0, 
97,26, m, adult,1,4,32,132,57,1,1,374.96,371.28,3.68, 
97,26, m, adult,1,1,32,132,58,1,1,501.7,498.21,3.48, 
97,26, m, adult,1,8,32,132,59,1,1,488.95,485.6,3.35, 
97,26, m, adult,1,1,32,132,60,1,1,570.95,567.57,3.38, 
97,26, m, adult,1,9,32,132,61,1,1,428.8,425.23,3.57, 
97,26, m, adult,1,6,32,132,62,1,1,387.43,383.92,3.51, 
97,26, m, adult,2,3,0,132,63,1,1,0,0,0, 
97,26, m, adult,1,2,32,132,64,1,1,383.34,379.84,3.5, 
97,26, m, adult,1,4,32,132,65,1,1,430.12,422.38,7.74, 
97,26, m, adult,1,6,32,132,66,1,1,403.82,400.09,3.73, 
97,26, m, adult,1,1,32,132,67,1,1,380.85,377.33,3.52, 
97,26, m, adult,1,6,32,132,68,1,1,558.88,555.52,3.36, 
97,26, m, adult,1,8,32,132,69,1,1,534.63,530.8,3.82, 
97,26, m, adult,1,8,32,132,70,1,1,488.97,485.32,3.65, 
97,26, m, adult,1,8,32,132,71,1,1,472.22,468.74,3.49, 
97,26, m, adult,1,1,32,132,72,1,1,483.11,479.54,3.57, 
97,26, m, adult,2,3,0,132,73,1,1,0,0,0, 
97,26, m, adult,1,9,32,132,74,1,1,344.03,340.64,3.39, 
97,26, m, adult,1,6,32,132,75,1,1,399.32,395.67,3.65, 
97,26, m, adult,1,7,32,132,76,1,1,392.67,389.09,3.59, 
97,26, m, adult,2,3,0,132,77,1,1,0,0,0, 
97,26, m, adult,1,9,32,132,78,1,1,412.37,408.96,3.41, 
97,26, m, adult,1,1,32,132,79,1,1,530.81,527.37,3.44, 
97,26, m, adult,1,8,32,132,80,1,1,615,611.52,3.48, 
97,26, m, adult,3,111,100,132,81,1,999,8249.26,8245.22,4.04, 
97,26, m, adult,1,5,32,132,82,1,1,704.88,701.48,3.4, 
97,26, m, adult,1,4,32,132,83,1,1,498.79,495.2,3.59, 
97,26, m, adult,1,7,32,132,84,1,1,434.87,431.2,3.67, 
97,26, m, adult,1,1,32,132,85,1,1,552.17,548.78,3.39, 
97,26, m, adult,1,7,32,132,86,1,1,437.51,433.97,3.54, 
97,26, m, adult,2,3,0,132,87,1,1,0,0,0, 
97,26, m, adult,1,9,32,132,88,1,1,429.74,426.37,3.37, 
97,26, m, adult,1,5,32,132,89,1,1,443.15,439.16,3.99, 
97,26, m, adult,1,1,32,132,90,1,1,504.93,501.48,3.44, 
97,26, m, adult,3,111,98,132,91,1,999,4688.96,4685.67,3.29, 
97,26, m, adult,1,9,32,132,92,1,1,927.65,924.31,3.34, 
97,26, m, adult,1,6,32,132,93,1,1,866.43,862.85,3.58, 
97,26, m, adult,1,4,32,132,94,1,1,524.25,520.1,4.14, 
97,26, m, adult,1,6,32,132,95,1,1,525.26,521.33,3.94, 
97,26, m, adult,1,8,32,132,96,1,1,385.69,381.29,4.4, 
97,26, m, adult,1,2,32,132,97,1,1,343.87,340.5,3.37, 
97,26, m, adult,2,3,0,132,98,1,1,0,0,0, 
97,26, m, adult,1,2,32,132,99,1,1,378.77,375.33,3.44, 
97,26, m, adult,1,2,32,132,100,1,1,403.16,399.21,3.95, 
97,26, m, adult,1,2,32,132,101,1,1,396.81,393.34,3.46, 
97,26, m, adult,1,1,32,132,102,1,1,412.89,409.4,3.49, 
97,26, m, adult,1,6,32,132,103,1,1,376.55,373.24,3.31, 
97,26, m, adult,1,8,32,132,104,1,1,398.96,395.49,3.47, 
97,26, m, adult,1,6,32,132,105,1,1,378.72,374.21,4.5, 
97,26, m, adult,1,6,32,132,106,1,1,371.15,367.65,3.5, 
97,26, m, adult,3,111,97,132,107,1,999,2926.03,2922.59,3.44, 
97,26, m, adult,1,7,32,132,108,1,1,782.19,778.61,3.58, 
97,26, m, adult,1,7,32,132,109,1,1,376.63,373.21,3.43, 
97,26, m, adult,1,6,32,132,110,1,1,371.05,367.75,3.29, 
97,26, m, adult,1,5,32,132,111,1,1,395.84,392.41,3.43, 
97,26, m, adult,1,4,32,132,112,1,1,412.34,408.71,3.63, 
97,26, m, adult,1,5,32,132,113,1,1,327.83,324.34,3.48, 
97,26, m, adult,1,4,32,132,114,1,1,368.5,365.13,3.38, 
97,26, m, adult,1,6,32,132,115,1,1,487,483.53,3.47, 
97,26, m, adult,1,7,32,132,116,1,1,411.1,407.76,3.35, 
97,26, m, adult,1,1,32,132,117,1,1,412.68,408.16,4.53, 
97,26, m, adult,1,1,32,132,118,1,1,397.17,393.63,3.54, 
97,26, m, adult,1,1,32,132,119,1,1,390.14,386.68,3.47, 
97,26, m, adult,1,2,32,132,120,1,1,438.08,434.49,3.59, 
97,26, m, adult,1,5,32,132,121,1,1,403.72,400.37,3.35, 
97,26, m, adult,1,6,32,132,122,1,1,431.1,423.7,7.4, 
97,26, m, adult,1,9,32,132,123,1,1,411.52,407.81,3.71, 
97,26, m, adult,1,7,32,132,124,1,1,486.71,483.31,3.4, 
97,26, m, adult,3,111,100,132,125,1,999,9984.51,9981.07,3.44, 
97,26, m, adult,1,5,32,132,126,1,1,361.13,357.58,3.56, 
97,26, m, adult,1,4,32,132,127,1,1,387.02,383.54,3.48, 
97,26, m, adult,2,3,0,132,128,1,1,0,0,0, 
97,26, m, adult,1,5,32,132,129,1,1,342.86,339.54,3.33, 
